pointid,name,type,amount,itemtype,rarity
3222,unknown,unknown,0,unknown,unknown
3223,unknown,unknown,0,unknown,unknown
3224,unknown,unknown,0,unknown,unknown
3225,unknown,unknown,0,unknown,unknown
3226,unknown,unknown,0,unknown,unknown
3227,unknown,unknown,0,unknown,unknown
3228,unknown,unknown,0,unknown,unknown
3229,unknown,unknown,0,unknown,unknown
3230,unknown,unknown,0,unknown,unknown
3231,unknown,unknown,0,unknown,unknown
3232,unknown,unknown,0,unknown,unknown
3233,unknown,unknown,0,unknown,unknown
3234,unknown,unknown,0,unknown,unknown
3235,unknown,unknown,0,unknown,unknown
3236,unknown,unknown,0,unknown,unknown
3237,unknown,unknown,0,unknown,unknown
3238,unknown,unknown,0,unknown,unknown
3239,unknown,unknown,0,unknown,unknown
3240,unknown,unknown,0,unknown,unknown
3241,unknown,unknown,0,unknown,unknown
3242,unknown,unknown,0,unknown,unknown
3243,unknown,unknown,0,unknown,unknown
3244,unknown,unknown,0,unknown,unknown
3245,unknown,unknown,0,unknown,unknown
3246,unknown,unknown,0,unknown,unknown
3247,unknown,unknown,0,unknown,unknown
3248,unknown,unknown,0,unknown,unknown
3249,unknown,unknown,0,unknown,unknown
3250,unknown,unknown,0,unknown,unknown
3251,unknown,unknown,0,unknown,unknown
3252,unknown,unknown,0,unknown,unknown
3253,unknown,unknown,0,unknown,unknown
3254,unknown,unknown,0,unknown,unknown
3255,unknown,unknown,0,unknown,unknown
3256,unknown,unknown,0,unknown,unknown
3257,unknown,unknown,0,unknown,unknown
3258,unknown,unknown,0,unknown,unknown
3259,unknown,unknown,0,unknown,unknown
3260,unknown,unknown,0,unknown,unknown
3261,unknown,unknown,0,unknown,unknown
3262,unknown,unknown,0,unknown,unknown
3263,unknown,unknown,0,unknown,unknown
3264,unknown,unknown,0,unknown,unknown
3265,unknown,unknown,0,unknown,unknown
3266,unknown,unknown,0,unknown,unknown
3267,unknown,unknown,0,unknown,unknown
3268,unknown,unknown,0,unknown,unknown
3269,unknown,unknown,0,unknown,unknown
3270,unknown,unknown,0,unknown,unknown
3271,unknown,unknown,0,unknown,unknown
3272,unknown,unknown,0,unknown,unknown
3273,unknown,unknown,0,unknown,unknown
3274,unknown,unknown,0,unknown,unknown
3275,unknown,unknown,0,unknown,unknown
3276,unknown,unknown,0,unknown,unknown
3277,unknown,unknown,0,unknown,unknown
3278,unknown,unknown,0,unknown,unknown
3279,unknown,unknown,0,unknown,unknown
3280,unknown,unknown,0,unknown,unknown
3281,unknown,unknown,0,unknown,unknown
3282,unknown,unknown,0,unknown,unknown
3283,unknown,unknown,0,unknown,unknown
3284,unknown,unknown,0,unknown,unknown
3285,unknown,unknown,0,unknown,unknown
3286,unknown,unknown,0,unknown,unknown
3287,unknown,unknown,0,unknown,unknown
3288,unknown,unknown,0,unknown,unknown
3289,unknown,unknown,0,unknown,unknown
3290,unknown,unknown,0,unknown,unknown
3291,unknown,unknown,0,unknown,unknown
3292,unknown,unknown,0,unknown,unknown
3293,unknown,unknown,0,unknown,unknown
3294,unknown,unknown,0,unknown,unknown
3295,unknown,unknown,0,unknown,unknown
3296,unknown,unknown,0,unknown,unknown
3297,unknown,unknown,0,unknown,unknown
3298,unknown,unknown,0,unknown,unknown
3299,unknown,unknown,0,unknown,unknown
3300,unknown,unknown,0,unknown,unknown
3301,unknown,unknown,0,unknown,unknown
3302,unknown,unknown,0,unknown,unknown
3303,unknown,unknown,0,unknown,unknown
3304,unknown,unknown,0,unknown,unknown
3305,unknown,unknown,0,unknown,unknown
3306,unknown,unknown,0,unknown,unknown
3307,unknown,unknown,0,unknown,unknown
3308,unknown,unknown,0,unknown,unknown
3309,unknown,unknown,0,unknown,unknown
3310,unknown,unknown,0,unknown,unknown
3311,unknown,unknown,0,unknown,unknown
3312,unknown,unknown,0,unknown,unknown
3313,unknown,unknown,0,unknown,unknown
3314,unknown,unknown,0,unknown,unknown
3315,unknown,unknown,0,unknown,unknown
3316,unknown,unknown,0,unknown,unknown
3317,unknown,unknown,0,unknown,unknown
3318,unknown,unknown,0,unknown,unknown
3319,unknown,unknown,0,unknown,unknown
3320,unknown,unknown,0,unknown,unknown
3321,unknown,unknown,0,unknown,unknown
3322,unknown,unknown,0,unknown,unknown
3323,unknown,unknown,0,unknown,unknown
3324,unknown,unknown,0,unknown,unknown
3325,unknown,unknown,0,unknown,unknown
3326,unknown,unknown,0,unknown,unknown
3327,unknown,unknown,0,unknown,unknown
3328,unknown,unknown,0,unknown,unknown
3329,unknown,unknown,0,unknown,unknown
3330,unknown,unknown,0,unknown,unknown
3331,unknown,unknown,0,unknown,unknown
3332,unknown,unknown,0,unknown,unknown
3333,unknown,unknown,0,unknown,unknown
3334,unknown,unknown,0,unknown,unknown
3335,unknown,unknown,0,unknown,unknown
3336,unknown,unknown,0,unknown,unknown
3337,unknown,unknown,0,unknown,unknown
3338,unknown,unknown,0,unknown,unknown
3339,unknown,unknown,0,unknown,unknown
3340,unknown,unknown,0,unknown,unknown
3341,unknown,unknown,0,unknown,unknown
3342,unknown,unknown,0,unknown,unknown
3343,unknown,unknown,0,unknown,unknown
3344,unknown,unknown,0,unknown,unknown
3345,unknown,unknown,0,unknown,unknown
3346,unknown,unknown,0,unknown,unknown
3347,unknown,unknown,0,unknown,unknown
3348,unknown,unknown,0,unknown,unknown
3349,unknown,unknown,0,unknown,unknown
3350,unknown,unknown,0,unknown,unknown
3351,unknown,unknown,0,unknown,unknown
3352,unknown,unknown,0,unknown,unknown
3353,unknown,unknown,0,unknown,unknown
3354,unknown,unknown,0,unknown,unknown
3355,unknown,unknown,0,unknown,unknown
3356,unknown,unknown,0,unknown,unknown
3357,unknown,unknown,0,unknown,unknown
3358,unknown,unknown,0,unknown,unknown
3359,unknown,unknown,0,unknown,unknown
3360,unknown,unknown,0,unknown,unknown
3361,unknown,unknown,0,unknown,unknown
3362,unknown,unknown,0,unknown,unknown
3363,unknown,unknown,0,unknown,unknown
3364,unknown,unknown,0,unknown,unknown
3365,unknown,unknown,0,unknown,unknown
3366,unknown,unknown,0,unknown,unknown
3367,unknown,unknown,0,unknown,unknown
3368,unknown,unknown,0,unknown,unknown
3369,unknown,unknown,0,unknown,unknown
3370,unknown,unknown,0,unknown,unknown
3371,unknown,unknown,0,unknown,unknown
3372,unknown,unknown,0,unknown,unknown
3373,unknown,unknown,0,unknown,unknown
3374,unknown,unknown,0,unknown,unknown
3375,unknown,unknown,0,unknown,unknown
3376,unknown,unknown,0,unknown,unknown
3377,unknown,unknown,0,unknown,unknown
3378,unknown,unknown,0,unknown,unknown
3379,unknown,unknown,0,unknown,unknown
3380,unknown,unknown,0,unknown,unknown
3381,unknown,unknown,0,unknown,unknown
3382,unknown,unknown,0,unknown,unknown
3383,unknown,unknown,0,unknown,unknown
3384,unknown,unknown,0,unknown,unknown
3385,unknown,unknown,0,unknown,unknown
3386,unknown,unknown,0,unknown,unknown
3387,unknown,unknown,0,unknown,unknown
3388,unknown,unknown,0,unknown,unknown
3389,unknown,unknown,0,unknown,unknown
3390,unknown,unknown,0,unknown,unknown
3391,unknown,unknown,0,unknown,unknown
3392,unknown,unknown,0,unknown,unknown
3393,unknown,unknown,0,unknown,unknown
3394,unknown,unknown,0,unknown,unknown
3395,unknown,unknown,0,unknown,unknown
3396,unknown,unknown,0,unknown,unknown
3397,unknown,unknown,0,unknown,unknown
3398,unknown,unknown,0,unknown,unknown
3399,unknown,unknown,0,unknown,unknown
3400,unknown,unknown,0,unknown,unknown
3401,unknown,unknown,0,unknown,unknown
3402,unknown,unknown,0,unknown,unknown
3403,unknown,unknown,0,unknown,unknown
3404,unknown,unknown,0,unknown,unknown
3405,unknown,unknown,0,unknown,unknown
3406,unknown,unknown,0,unknown,unknown
3407,unknown,unknown,0,unknown,unknown
3408,unknown,unknown,0,unknown,unknown
3409,unknown,unknown,0,unknown,unknown
3410,unknown,unknown,0,unknown,unknown
3411,unknown,unknown,0,unknown,unknown
3412,unknown,unknown,0,unknown,unknown
3413,unknown,unknown,0,unknown,unknown
3414,unknown,unknown,0,unknown,unknown
3415,unknown,unknown,0,unknown,unknown
3416,unknown,unknown,0,unknown,unknown
3417,unknown,unknown,0,unknown,unknown
3418,unknown,unknown,0,unknown,unknown
3419,unknown,unknown,0,unknown,unknown
3420,unknown,unknown,0,unknown,unknown
3421,unknown,unknown,0,unknown,unknown
3422,unknown,unknown,0,unknown,unknown
3423,unknown,unknown,0,unknown,unknown
3424,unknown,unknown,0,unknown,unknown
3425,unknown,unknown,0,unknown,unknown
3426,unknown,unknown,0,unknown,unknown
3427,unknown,unknown,0,unknown,unknown
3428,unknown,unknown,0,unknown,unknown
3429,unknown,unknown,0,unknown,unknown
3430,unknown,unknown,0,unknown,unknown
3431,unknown,unknown,0,unknown,unknown
3432,unknown,unknown,0,unknown,unknown
3433,unknown,unknown,0,unknown,unknown
3434,unknown,unknown,0,unknown,unknown
3435,unknown,unknown,0,unknown,unknown
3436,unknown,unknown,0,unknown,unknown
3437,unknown,unknown,0,unknown,unknown
3438,unknown,unknown,0,unknown,unknown
3439,unknown,unknown,0,unknown,unknown
3440,unknown,unknown,0,unknown,unknown
3441,unknown,unknown,0,unknown,unknown
3442,unknown,unknown,0,unknown,unknown
3443,unknown,unknown,0,unknown,unknown
3444,unknown,unknown,0,unknown,unknown
3445,unknown,unknown,0,unknown,unknown
3446,unknown,unknown,0,unknown,unknown
3447,unknown,unknown,0,unknown,unknown
3448,unknown,unknown,0,unknown,unknown
3449,unknown,unknown,0,unknown,unknown
3450,unknown,unknown,0,unknown,unknown
3451,unknown,unknown,0,unknown,unknown
3452,unknown,unknown,0,unknown,unknown
3453,unknown,unknown,0,unknown,unknown
3454,unknown,unknown,0,unknown,unknown
3455,unknown,unknown,0,unknown,unknown
3456,unknown,unknown,0,unknown,unknown
3457,unknown,unknown,0,unknown,unknown
3458,unknown,unknown,0,unknown,unknown
3459,unknown,unknown,0,unknown,unknown
3460,unknown,unknown,0,unknown,unknown
3461,unknown,unknown,0,unknown,unknown
3462,unknown,unknown,0,unknown,unknown
3463,unknown,unknown,0,unknown,unknown
3464,unknown,unknown,0,unknown,unknown
3465,unknown,unknown,0,unknown,unknown
3466,unknown,unknown,0,unknown,unknown
3467,unknown,unknown,0,unknown,unknown
3468,unknown,unknown,0,unknown,unknown
3469,unknown,unknown,0,unknown,unknown
3470,unknown,unknown,0,unknown,unknown
3471,unknown,unknown,0,unknown,unknown
3472,unknown,unknown,0,unknown,unknown
3473,unknown,unknown,0,unknown,unknown
3474,unknown,unknown,0,unknown,unknown
3475,unknown,unknown,0,unknown,unknown
3476,unknown,unknown,0,unknown,unknown
3477,unknown,unknown,0,unknown,unknown
3478,unknown,unknown,0,unknown,unknown
3479,unknown,unknown,0,unknown,unknown
3480,unknown,unknown,0,unknown,unknown
3481,unknown,unknown,0,unknown,unknown
3482,unknown,unknown,0,unknown,unknown
3483,unknown,unknown,0,unknown,unknown
3484,unknown,unknown,0,unknown,unknown
3485,unknown,unknown,0,unknown,unknown
3486,unknown,unknown,0,unknown,unknown
3487,unknown,unknown,0,unknown,unknown
3488,unknown,unknown,0,unknown,unknown
3489,unknown,unknown,0,unknown,unknown
3490,unknown,unknown,0,unknown,unknown
3491,unknown,unknown,0,unknown,unknown
3492,unknown,unknown,0,unknown,unknown
3493,unknown,unknown,0,unknown,unknown
3494,unknown,unknown,0,unknown,unknown
3495,unknown,unknown,0,unknown,unknown
3496,unknown,unknown,0,unknown,unknown
3497,unknown,unknown,0,unknown,unknown
3498,unknown,unknown,0,unknown,unknown
3499,unknown,unknown,0,unknown,unknown
3500,unknown,unknown,0,unknown,unknown
3501,unknown,unknown,0,unknown,unknown
3502,unknown,unknown,0,unknown,unknown
3503,unknown,unknown,0,unknown,unknown
3504,unknown,unknown,0,unknown,unknown
3505,unknown,unknown,0,unknown,unknown
3506,unknown,unknown,0,unknown,unknown
3507,unknown,unknown,0,unknown,unknown
3508,unknown,unknown,0,unknown,unknown
3509,unknown,unknown,0,unknown,unknown
3510,unknown,unknown,0,unknown,unknown
3511,unknown,unknown,0,unknown,unknown
3512,unknown,unknown,0,unknown,unknown
3513,unknown,unknown,0,unknown,unknown
3514,unknown,unknown,0,unknown,unknown
3515,unknown,unknown,0,unknown,unknown
3516,unknown,unknown,0,unknown,unknown
3517,unknown,unknown,0,unknown,unknown
3518,unknown,unknown,0,unknown,unknown
3519,unknown,unknown,0,unknown,unknown
3520,unknown,unknown,0,unknown,unknown
3521,unknown,unknown,0,unknown,unknown
3522,unknown,unknown,0,unknown,unknown
3523,unknown,unknown,0,unknown,unknown
3524,unknown,unknown,0,unknown,unknown
3525,unknown,unknown,0,unknown,unknown
3526,unknown,unknown,0,unknown,unknown
3527,unknown,unknown,0,unknown,unknown
3528,unknown,unknown,0,unknown,unknown
3529,unknown,unknown,0,unknown,unknown
3530,unknown,unknown,0,unknown,unknown
3531,unknown,unknown,0,unknown,unknown
3532,unknown,unknown,0,unknown,unknown
3533,unknown,unknown,0,unknown,unknown
3534,unknown,unknown,0,unknown,unknown
3535,unknown,unknown,0,unknown,unknown
3536,unknown,unknown,0,unknown,unknown
3537,unknown,unknown,0,unknown,unknown
3538,unknown,unknown,0,unknown,unknown
3539,unknown,unknown,0,unknown,unknown
3540,unknown,unknown,0,unknown,unknown
3541,unknown,unknown,0,unknown,unknown
3542,unknown,unknown,0,unknown,unknown
3543,unknown,unknown,0,unknown,unknown
3544,unknown,unknown,0,unknown,unknown
3545,unknown,unknown,0,unknown,unknown
3546,unknown,unknown,0,unknown,unknown
3547,unknown,unknown,0,unknown,unknown
3548,unknown,unknown,0,unknown,unknown
3549,unknown,unknown,0,unknown,unknown
3550,unknown,unknown,0,unknown,unknown
3551,unknown,unknown,0,unknown,unknown
3552,unknown,unknown,0,unknown,unknown
3553,unknown,unknown,0,unknown,unknown
3554,unknown,unknown,0,unknown,unknown
3555,unknown,unknown,0,unknown,unknown
3556,unknown,unknown,0,unknown,unknown
3557,unknown,unknown,0,unknown,unknown
3558,unknown,unknown,0,unknown,unknown
3559,unknown,unknown,0,unknown,unknown
3560,unknown,unknown,0,unknown,unknown
3561,unknown,unknown,0,unknown,unknown
3562,unknown,unknown,0,unknown,unknown
3563,unknown,unknown,0,unknown,unknown
3564,unknown,unknown,0,unknown,unknown
3565,unknown,unknown,0,unknown,unknown
3566,unknown,unknown,0,unknown,unknown
3567,unknown,unknown,0,unknown,unknown
3568,unknown,unknown,0,unknown,unknown
3569,unknown,unknown,0,unknown,unknown
3570,unknown,unknown,0,unknown,unknown
3571,unknown,unknown,0,unknown,unknown
3572,unknown,unknown,0,unknown,unknown
3573,unknown,unknown,0,unknown,unknown
3574,unknown,unknown,0,unknown,unknown
3575,unknown,unknown,0,unknown,unknown
3576,unknown,unknown,0,unknown,unknown
3577,unknown,unknown,0,unknown,unknown
3578,unknown,unknown,0,unknown,unknown
3579,unknown,unknown,0,unknown,unknown
3580,unknown,unknown,0,unknown,unknown
3581,unknown,unknown,0,unknown,unknown
3582,unknown,unknown,0,unknown,unknown
3583,unknown,unknown,0,unknown,unknown
3584,unknown,unknown,0,unknown,unknown
3585,unknown,unknown,0,unknown,unknown
3586,unknown,unknown,0,unknown,unknown
3587,unknown,unknown,0,unknown,unknown
3588,unknown,unknown,0,unknown,unknown
3589,unknown,unknown,0,unknown,unknown
3590,unknown,unknown,0,unknown,unknown
3591,unknown,unknown,0,unknown,unknown
3592,unknown,unknown,0,unknown,unknown
3593,unknown,unknown,0,unknown,unknown
3594,unknown,unknown,0,unknown,unknown
3595,unknown,unknown,0,unknown,unknown
3596,unknown,unknown,0,unknown,unknown
3597,unknown,unknown,0,unknown,unknown
3598,unknown,unknown,0,unknown,unknown
3599,unknown,unknown,0,unknown,unknown
3600,unknown,unknown,0,unknown,unknown
3601,unknown,unknown,0,unknown,unknown
3602,unknown,unknown,0,unknown,unknown
3603,unknown,unknown,0,unknown,unknown
3604,unknown,unknown,0,unknown,unknown
3605,unknown,unknown,0,unknown,unknown
3606,unknown,unknown,0,unknown,unknown
3607,unknown,unknown,0,unknown,unknown
3608,unknown,unknown,0,unknown,unknown
3609,unknown,unknown,0,unknown,unknown
3610,unknown,unknown,0,unknown,unknown
3611,unknown,unknown,0,unknown,unknown
3612,unknown,unknown,0,unknown,unknown
3613,unknown,unknown,0,unknown,unknown
3614,unknown,unknown,0,unknown,unknown
3615,unknown,unknown,0,unknown,unknown
3616,unknown,unknown,0,unknown,unknown
3617,unknown,unknown,0,unknown,unknown
3618,unknown,unknown,0,unknown,unknown
3619,unknown,unknown,0,unknown,unknown
3620,unknown,unknown,0,unknown,unknown
3621,unknown,unknown,0,unknown,unknown
3622,unknown,unknown,0,unknown,unknown
3623,unknown,unknown,0,unknown,unknown
3624,unknown,unknown,0,unknown,unknown
3625,unknown,unknown,0,unknown,unknown
3626,unknown,unknown,0,unknown,unknown
3627,unknown,unknown,0,unknown,unknown
3628,unknown,unknown,0,unknown,unknown
3629,unknown,unknown,0,unknown,unknown
3630,unknown,unknown,0,unknown,unknown
3631,unknown,unknown,0,unknown,unknown
3632,unknown,unknown,0,unknown,unknown
3633,unknown,unknown,0,unknown,unknown
3634,unknown,unknown,0,unknown,unknown
3635,unknown,unknown,0,unknown,unknown
3636,unknown,unknown,0,unknown,unknown
3637,unknown,unknown,0,unknown,unknown
3638,unknown,unknown,0,unknown,unknown
3639,unknown,unknown,0,unknown,unknown
3640,unknown,unknown,0,unknown,unknown
3641,unknown,unknown,0,unknown,unknown
3642,unknown,unknown,0,unknown,unknown
3643,unknown,unknown,0,unknown,unknown
3644,unknown,unknown,0,unknown,unknown
3645,unknown,unknown,0,unknown,unknown
3646,unknown,unknown,0,unknown,unknown
3647,unknown,unknown,0,unknown,unknown
3648,unknown,unknown,0,unknown,unknown
3649,unknown,unknown,0,unknown,unknown
3650,unknown,unknown,0,unknown,unknown
3651,unknown,unknown,0,unknown,unknown
3652,unknown,unknown,0,unknown,unknown
3653,unknown,unknown,0,unknown,unknown
3654,unknown,unknown,0,unknown,unknown
3655,unknown,unknown,0,unknown,unknown
3656,unknown,unknown,0,unknown,unknown
3657,unknown,unknown,0,unknown,unknown
3658,unknown,unknown,0,unknown,unknown
3659,unknown,unknown,0,unknown,unknown
3660,unknown,unknown,0,unknown,unknown
3661,unknown,unknown,0,unknown,unknown
3662,unknown,unknown,0,unknown,unknown
3663,unknown,unknown,0,unknown,unknown
3664,unknown,unknown,0,unknown,unknown
3665,unknown,unknown,0,unknown,unknown
3666,unknown,unknown,0,unknown,unknown
3667,unknown,unknown,0,unknown,unknown
3668,unknown,unknown,0,unknown,unknown
3669,unknown,unknown,0,unknown,unknown
3670,unknown,unknown,0,unknown,unknown
3671,unknown,unknown,0,unknown,unknown
3672,unknown,unknown,0,unknown,unknown
3673,unknown,unknown,0,unknown,unknown
3674,unknown,unknown,0,unknown,unknown
3675,unknown,unknown,0,unknown,unknown
3676,unknown,unknown,0,unknown,unknown
3677,unknown,unknown,0,unknown,unknown
3678,unknown,unknown,0,unknown,unknown
3679,unknown,unknown,0,unknown,unknown
3680,unknown,unknown,0,unknown,unknown
3681,unknown,unknown,0,unknown,unknown
3682,unknown,unknown,0,unknown,unknown
3683,unknown,unknown,0,unknown,unknown
3684,unknown,unknown,0,unknown,unknown
3685,unknown,unknown,0,unknown,unknown
3686,unknown,unknown,0,unknown,unknown
3687,unknown,unknown,0,unknown,unknown
3688,unknown,unknown,0,unknown,unknown
3689,unknown,unknown,0,unknown,unknown
3690,unknown,unknown,0,unknown,unknown
3691,unknown,unknown,0,unknown,unknown
3692,unknown,unknown,0,unknown,unknown
3693,unknown,unknown,0,unknown,unknown
